"","region","time_period","strategy_id","difference_variable","difference_value","variable","value","future_id"
"3719","mexico",12,3023,"change_in_emissions:3025",-6.91085106074213,"cost",360207387.884538,10
"3720","mexico",12,3023,"change_in_emissions:3025",-6.84605955661137,"cost",527607111.410182,7
"3721","mexico",12,3023,"change_in_emissions:3025",-6.80955347582098,"cost",377999780.04859,9
"3722","mexico",12,3023,"change_in_emissions:3029",-0.393160412136263,"cost",563521.823769756,1
"3723","mexico",12,3023,"change_in_emissions:3027",-0.310927226034784,"cost",20787252.6919514,1
"3724","mexico",12,3023,"change_in_emissions:3025",-6.75665488294902,"cost",444945789.883762,6
"3725","mexico",12,3023,"change_in_emissions:3025",-6.88796869686254,"cost",419684402.217466,5
"3726","mexico",12,3023,"change_in_emissions:3027",-0.318564155951053,"cost",21367787.5785591,11
"3727","mexico",12,3023,"change_in_emissions:3025",-6.83816745721691,"cost",319971798.050071,8
"3728","mexico",12,3023,"change_in_emissions:3025",-6.8721532558402,"cost",577669187.535342,2
"3729","mexico",12,3023,"change_in_emissions:3027",-0.317334978467592,"cost",20885073.5296282,5
"3730","mexico",13,3023,"change_in_emissions:3029",-0.334914826750407,"cost",610191.902310428,11
"3731","mexico",13,3023,"change_in_emissions:3029",-0.402666818543306,"cost",427229.142914411,2
"3732","mexico",13,3023,"change_in_emissions:3027",-0.485668470852589,"cost",32592318.4027349,11
"3733","mexico",13,3023,"change_in_emissions:3029",-0.456852533790624,"cost",1115272.155835,8
"3734","mexico",13,3023,"change_in_emissions:3029",-0.502474381240819,"cost",482965.790068387,9
"3735","mexico",13,3023,"change_in_emissions:3029",-0.599207285932679,"cost",762479.068047046,1
"3736","mexico",13,3023,"change_in_emissions:3027",-0.476021865743753,"cost",25103992.9254455,4
"3737","mexico",13,3023,"change_in_emissions:3025",-10.317976434626,"cost",679536506.498491,6
"3738","mexico",13,3023,"change_in_emissions:3027",-0.474591339866241,"cost",42234127.2106484,6
"3739","mexico",13,3023,"change_in_emissions:3029",-0.586817204384977,"cost",703248.783968791,6
"3740","mexico",13,3023,"change_in_emissions:3029",-0.53075729907806,"cost",830271.541180887,3
"3741","mexico",13,3023,"change_in_emissions:3027",-0.477056512763767,"cost",23917396.0353397,3
"3742","mexico",13,3023,"change_in_emissions:3029",-0.340969648049343,"cost",356383.231098798,10
"3743","mexico",13,3023,"change_in_emissions:3027",-0.485402216721695,"cost",60806213.9021418,10
"3744","mexico",13,3023,"change_in_emissions:3025",-10.3490771544526,"cost",409798574.919736,4
"3745","mexico",13,3023,"change_in_emissions:3025",-10.3715711670354,"cost",1141106852.93237,3
"3746","mexico",13,3023,"change_in_emissions:3025",-10.5181354235476,"cost",640934011.717859,5
"3747","mexico",13,3023,"change_in_emissions:3025",-10.4542556916476,"cost",805760515.365031,7
"3748","mexico",13,3023,"change_in_emissions:3027",-0.482689151265679,"cost",27685793.3978927,2
"3749","mexico",13,3023,"change_in_emissions:3029",-0.444269571427873,"cost",735153.741386309,7
"3750","mexico",13,3023,"change_in_emissions:3025",-10.5588016812742,"cost",440280385.43494,11
"3751","mexico",13,3023,"change_in_emissions:3025",-10.3986103745572,"cost",577286118.545482,9
"3752","mexico",13,3023,"change_in_emissions:3027",-0.480306393822023,"cost",49787949.8748221,8
"3753","mexico",13,3023,"change_in_emissions:3027",-0.474046499608979,"cost",31708228.7093999,1
"3754","mexico",13,3023,"change_in_emissions:3027",-0.480859715801741,"cost",39974330.0823852,7
"3755","mexico",13,3023,"change_in_emissions:3025",-10.3061311933356,"cost",591508364.295592,1
"3756","mexico",13,3023,"change_in_emissions:3027",-0.48379796321341,"cost",31856260.4932503,5
"3757","mexico",13,3023,"change_in_emissions:3025",-10.5530131141062,"cost",550098494.92329,10
"3758","mexico",13,3023,"change_in_emissions:3027",-0.478300223079251,"cost",21746277.9647087,9
"3759","mexico",13,3023,"change_in_emissions:3025",-10.4940290090682,"cost",882209080.728376,2
"3760","mexico",13,3023,"change_in_emissions:3029",-0.554285958680905,"cost",494400.758520761,4
"3761","mexico",13,3023,"change_in_emissions:3025",-10.4422260512646,"cost",488661311.997834,8
"3762","mexico",13,3023,"change_in_emissions:3029",-0.377451592116224,"cost",508410.561617045,5
"3763","mexico",14,3023,"change_in_emissions:3029",-0.719320527316003,"cost",998979.4672421,3
"3764","mexico",14,3023,"change_in_emissions:3025",-14.2435448192771,"cost",1197537592.35817,2
"3765","mexico",14,3023,"change_in_emissions:3029",-0.619153594642557,"cost",1341878.36741859,8
"3766","mexico",14,3023,"change_in_emissions:3025",-14.0049195473039,"cost",922445433.810634,6
"3767","mexico",14,3023,"change_in_emissions:3027",-0.651172741149291,"cost",67532660.1769408,8
"3768","mexico",14,3023,"change_in_emissions:3025",-14.0470749211456,"cost",556283941.89225,4
"3769","mexico",14,3023,"change_in_emissions:3025",-14.0775641411648,"cost",1548998803.15327,3
"3770","mexico",14,3023,"change_in_emissions:3029",-0.680987008525886,"cost",581100.438860679,9
"3771","mexico",14,3023,"change_in_emissions:3027",-0.643435316917953,"cost",57287567.0903491,6
"3772","mexico",14,3023,"change_in_emissions:3029",-0.462095378723877,"cost",428788.467491332,10
"3773","mexico",14,3023,"change_in_emissions:3029",-0.602099447274137,"cost",884524.288179328,7
"3774","mexico",14,3023,"change_in_emissions:3029",-0.812096012402274,"cost",917419.88575526,1
"3775","mexico",14,3023,"change_in_emissions:3029",-0.795302669608748,"cost",846152.268957762,6
"3776","mexico",14,3023,"change_in_emissions:3025",-14.1142138435782,"cost",783635870.425915,9
"3777","mexico",14,3023,"change_in_emissions:3027",-0.648456681726447,"cost",29496948.5471784,9
"3778","mexico",14,3023,"change_in_emissions:3025",-14.1896362346149,"cost",1093769809.14571,7
"3779","mexico",14,3023,"change_in_emissions:3027",-0.658432046880198,"cost",44207715.636084,11
"3780","mexico",14,3023,"change_in_emissions:3025",-14.2762182704736,"cost",870020618.733396,5
"3781","mexico",14,3023,"change_in_emissions:3025",-14.1733311980387,"cost",663328424.027082,8
"3782","mexico",14,3023,"change_in_emissions:3025",-14.3313361910155,"cost",597644868.187874,11
"3783","mexico",14,3023,"change_in_emissions:3029",-0.54571411241434,"cost",514031.984421255,2
"3784","mexico",14,3023,"change_in_emissions:3029",-0.453889295934876,"cost",734162.060927492,11
"3785","mexico",14,3023,"change_in_emissions:3025",-13.9888638593489,"cost",802951794.11614,1
"3786","mexico",14,3023,"change_in_emissions:3029",-0.511539527822886,"cost",611705.565492016,5
"3787","mexico",14,3023,"change_in_emissions:3029",-0.75121052945888,"cost",594862.85240995,4
"3788","mexico",14,3023,"change_in_emissions:3027",-0.658071591147869,"cost",82476670.3611085,10
"3789","mexico",14,3023,"change_in_emissions:3027",-0.651921851941491,"cost",54221322.5892783,7
"3790","mexico",14,3023,"change_in_emissions:3027",-0.645372083226107,"cost",34051625.34582,4
"3791","mexico",14,3023,"change_in_emissions:3027",-0.655899735534037,"cost",43209573.8973614,5
"3792","mexico",14,3023,"change_in_emissions:3027",-0.642697662079397,"cost",43010008.422431,1
"3793","mexico",14,3023,"change_in_emissions:3027",-0.646772865349801,"cost",32442000.4811086,3
"3794","mexico",14,3023,"change_in_emissions:3025",-14.3234905639588,"cost",746714613.5681,10
"3795","mexico",14,3023,"change_in_emissions:3027",-0.654398602139129,"cost",37552907.5667532,2
"3796","mexico",15,3023,"change_in_emissions:3029",-0.786965395741099,"cost",1514189.64381038,8
"3797","mexico",15,3023,"change_in_emissions:3029",-0.865561387108223,"cost",655722.571500724,9
"3798","mexico",15,3023,"change_in_emissions:3025",-17.7996404196023,"cost",1021783687.69986,1
"3799","mexico",15,3023,"change_in_emissions:3025",-17.8200497469886,"cost",1173842112.41576,6
"3800","mexico",15,3023,"change_in_emissions:3025",-17.8736356971775,"cost",707887483.493645,4
"3801","mexico",15,3023,"change_in_emissions:3029",-0.76528811143761,"cost",998105.349799835,7
"3802","mexico",15,3023,"change_in_emissions:3025",-17.91239197684,"cost",1971141759.05136,3
"3803","mexico",15,3023,"change_in_emissions:3027",-0.837181000672778,"cost",56236370.9520816,11
"3804","mexico",15,3023,"change_in_emissions:3025",-18.1233748906468,"cost",1523880283.19992,2
"3805","mexico",15,3023,"change_in_emissions:3029",-0.587332813852488,"cost",483844.288327434,10
"3806","mexico",15,3023,"change_in_emissions:3029",-0.954822775504905,"cost",671255.465455027,4
"3807","mexico",15,3023,"change_in_emissions:3029",-0.693617868556377,"cost",580036.219014374,2
"3808","mexico",15,3023,"change_in_emissions:3025",-17.9589789145258,"cost",997194700.132997,9
"3809","mexico",15,3023,"change_in_emissions:3025",-18.2349670846878,"cost",760505223.455957,11
"3810","mexico",15,3023,"change_in_emissions:3027",-0.817194827327731,"cost",54714095.7671215,1
"3811","mexico",15,3023,"change_in_emissions:3027",-0.827960185386699,"cost",85908850.5021973,8
"3812","mexico",15,3023,"change_in_emissions:3025",-18.0341248975138,"cost",844097184.713173,8
"3813","mexico",15,3023,"change_in_emissions:3029",-0.914287166006512,"cost",1127266.53407021,3
"3814","mexico",15,3023,"change_in_emissions:3027",-0.824510177007617,"cost",37523466.3887921,9
"3815","mexico",15,3023,"change_in_emissions:3029",-0.650179520025452,"cost",690249.978259558,5
"3816","mexico",15,3023,"change_in_emissions:3025",-18.2249945123824,"cost",950197530.966995,10
"3817","mexico",15,3023,"change_in_emissions:3025",-18.0548506471247,"cost",1391839881.89776,7
"3818","mexico",15,3023,"change_in_emissions:3025",-18.164906492233,"cost",1107108638.09933,5
"3819","mexico",15,3023,"change_in_emissions:3029",-0.576902393281026,"cost",828426.952549832,11
"3820","mexico",15,3023,"change_in_emissions:3027",-0.82891172007927,"cost",68975309.5717971,7
"3821","mexico",15,3023,"change_in_emissions:3029",-1.03221523171155,"cost",1035239.69803818,1
"3822","mexico",15,3023,"change_in_emissions:3027",-0.822371335795077,"cost",41270013.3385153,3
"3823","mexico",15,3023,"change_in_emissions:3029",-1.01086889681409,"cost",954818.444068363,6
"3824","mexico",15,3023,"change_in_emissions:3027",-0.82059200595919,"cost",43317737.2566268,4
"3825","mexico",15,3023,"change_in_emissions:3027",-0.83672315240669,"cost",104918137.659704,10
"3826","mexico",15,3023,"change_in_emissions:3027",-0.818131834838902,"cost",72876848.8790339,6
"3827","mexico",15,3023,"change_in_emissions:3027",-0.8320577194384,"cost",47771125.0279641,2
"3828","mexico",15,3023,"change_in_emissions:3027",-0.833964466383103,"cost",54966854.3959243,5
"3829","mexico",16,3023,"change_in_emissions:3029",-1.11688848768412,"cost",1222711.95736169,3
"3830","mexico",16,3023,"change_in_emissions:3027",-1.01187599169016,"cost",105051671.795412,8
"3831","mexico",16,3023,"change_in_emissions:3029",-1.23487697412292,"cost",1035666.70049174,6
"3832","mexico",16,3023,"change_in_emissions:3029",-1.16640845914929,"cost",728091.699760477,4
"3833","mexico",16,3023,"change_in_emissions:3027",-0.999873358961562,"cost",89116580.2061098,6
"3834","mexico",16,3023,"change_in_emissions:3029",-0.934866472508335,"cost",1082608.30879293,7
"3835","mexico",16,3023,"change_in_emissions:3027",-1.00766277767801,"cost",45884855.5313172,9
"3836","mexico",16,3023,"change_in_emissions:3025",-21.9560460277584,"cost",1219260305.89627,9
"3837","mexico",16,3023,"change_in_emissions:3027",-1.01303801881468,"cost",84344806.0999357,7
"3838","mexico",16,3023,"change_in_emissions:3025",-22.1568795650432,"cost",1863220931.44427,2
"3839","mexico",16,3023,"change_in_emissions:3029",-0.717473409921242,"cost",524804.461347998,10
"3840","mexico",16,3023,"change_in_emissions:3029",-0.794247608749629,"cost",748685.438580406,5
"3841","mexico",16,3023,"change_in_emissions:3025",-22.0731675930492,"cost",1701782364.20294,7
"3842","mexico",16,3023,"change_in_emissions:3025",-22.0478480897426,"cost",1032066230.73832,8
"3843","mexico",16,3023,"change_in_emissions:3025",-21.8517858223988,"cost",865530244.747609,4
"3844","mexico",16,3023,"change_in_emissions:3029",-1.05736327893573,"cost",711241.0875,9
"3845","mexico",16,3023,"change_in_emissions:3025",-21.7863217512877,"cost",1435253678.88991,6
"3846","mexico",16,3023,"change_in_emissions:3025",-21.899132824662,"cost",2410100615.15701,3
"3847","mexico",16,3023,"change_in_emissions:3027",-1.00505077202608,"cost",50466346.8162337,3
"3848","mexico",16,3023,"change_in_emissions:3027",-1.02257737063064,"cost",128295725.226244,10
"3849","mexico",16,3023,"change_in_emissions:3029",-0.84731257751425,"cost",629142.245166726,2
"3850","mexico",16,3023,"change_in_emissions:3027",-1.02313649254216,"cost",68766784.8879478,11
"3851","mexico",16,3023,"change_in_emissions:3025",-22.2076160077724,"cost",1353639421.66154,5
"3852","mexico",16,3023,"change_in_emissions:3029",-1.26095471712922,"cost",1122898.49335932,1
"3853","mexico",16,3023,"change_in_emissions:3025",-22.2932040565192,"cost",929851702.111649,11
"3854","mexico",16,3023,"change_in_emissions:3025",-22.2810213038203,"cost",1161784469.95131,10
"3855","mexico",16,3023,"change_in_emissions:3027",-1.01687994181473,"cost",58415610.1782439,2
"3856","mexico",16,3023,"change_in_emissions:3027",-1.01920846785013,"cost",67214594.4150974,5
"3857","mexico",16,3023,"change_in_emissions:3025",-21.7613883169458,"cost",1249333301.29039,1
"3858","mexico",16,3023,"change_in_emissions:3027",-1.00287780282411,"cost",52970457.1962641,4
"3859","mexico",16,3023,"change_in_emissions:3029",-0.961348002939445,"cost",1642387.45207127,8
"3860","mexico",16,3023,"change_in_emissions:3029",-0.704731535310838,"cost",898557.636798501,11
"3861","mexico",16,3023,"change_in_emissions:3027",-0.998729050297141,"cost",66906532.2835458,1
"3862","mexico",17,3023,"change_in_emissions:3025",-26.3336783746473,"cost",2214675615.3988,2
"3863","mexico",17,3023,"change_in_emissions:3025",-26.0274402335334,"cost",2864722461.49347,3
"3864","mexico",17,3023,"change_in_emissions:3029",-1.46719456378063,"cost",1092581.39805563,6
"3865","mexico",17,3023,"change_in_emissions:3027",-1.2027704067123,"cost",124940807.250083,8
"3866","mexico",17,3023,"change_in_emissions:3025",-26.495649471325,"cost",1105245125.53275,11
"3867","mexico",17,3023,"change_in_emissions:3027",-1.19776393490405,"cost",54572177.3228364,9
"3868","mexico",17,3023,"change_in_emissions:3025",-25.9711853161156,"cost",1028797555.74686,4
"3869","mexico",17,3023,"change_in_emissions:3029",-1.32700673231907,"cost",1289903.56769396,3
"3870","mexico",17,3023,"change_in_emissions:3029",-1.38584375181082,"cost",768102.998523857,4
"3871","mexico",17,3023,"change_in_emissions:3029",-1.49817885382062,"cost",1184607.40815419,1
"3872","mexico",17,3023,"change_in_emissions:3027",-1.1871481346028,"cost",79574084.4232517,1
"3873","mexico",17,3023,"change_in_emissions:3025",-26.2342174290845,"cost",2022787732.55605,7
"3874","mexico",17,3023,"change_in_emissions:3025",-26.2041344477644,"cost",1226744215.35709,8
"3875","mexico",17,3023,"change_in_emissions:3029",-1.25628212341635,"cost",750325.258242539,9
"3876","mexico",17,3023,"change_in_emissions:3027",-1.19466013799352,"cost",60021125.7096511,3
"3877","mexico",17,3023,"change_in_emissions:3027",-1.18850790095843,"cost",105989168.641238,6
"3878","mexico",17,3023,"change_in_emissions:3025",-26.0950610455256,"cost",1449250501.48758,9
"3879","mexico",17,3023,"change_in_emissions:3029",-0.943663811185907,"cost",789824.395739738,5
"3880","mexico",17,3023,"change_in_emissions:3029",-1.11073845847696,"cost",1142097.95326384,7
"3881","mexico",17,3023,"change_in_emissions:3027",-1.20415121628453,"cost",100313532.790171,7
"3882","mexico",17,3023,"change_in_emissions:3025",-25.8637801154226,"cost",1485000351.9235,1
"3883","mexico",17,3023,"change_in_emissions:3025",-26.3939598933896,"cost",1608971851.19013,5
"3884","mexico",17,3023,"change_in_emissions:3029",-1.00671225310051,"cost",663712.997049437,2
"3885","mexico",17,3023,"change_in_emissions:3029",-0.837306679156802,"cost",947930.642411461,11
"3886","mexico",17,3023,"change_in_emissions:3029",-0.852445723545169,"cost",553640.965247319,10
"3887","mexico",17,3023,"change_in_emissions:3025",-26.4811748140564,"cost",1380926490.15333,10
"3888","mexico",17,3023,"change_in_emissions:3029",-1.14220224936933,"cost",1732637.75589924,8
"3889","mexico",17,3023,"change_in_emissions:3027",-1.20871647609821,"cost",69475163.2217698,2
"3890","mexico",17,3023,"change_in_emissions:3027",-1.21148339927056,"cost",79939959.4642327,5
"3891","mexico",17,3023,"change_in_emissions:3025",-25.893404639107,"cost",1705991068.68174,6
"3892","mexico",17,3023,"change_in_emissions:3027",-1.21615095336419,"cost",81785916.8275142,11
"3893","mexico",17,3023,"change_in_emissions:3027",-1.19207803591963,"cost",62999381.4937616,4
"3894","mexico",17,3023,"change_in_emissions:3027",-1.21548656624449,"cost",152585079.680596,10
"3895","mexico",18,3023,"change_in_emissions:3027",-1.401012729849,"cost",145615702.929208,8
"3896","mexico",18,3023,"change_in_emissions:3029",-0.992506375975936,"cost",572352.931300969,10
"3897","mexico",18,3023,"change_in_emissions:3029",-1.17211895472018,"cost",686144.808856184,2
"3898","mexico",18,3023,"change_in_emissions:3025",-30.8451509504551,"cost",1286804653.03995,11
"3899","mexico",18,3023,"change_in_emissions:3025",-30.656572648615,"cost",2578480674.67532,2
"3900","mexico",18,3023,"change_in_emissions:3027",-1.41660018901828,"cost",95319749.7342222,11
"3901","mexico",18,3023,"change_in_emissions:3027",-1.38855684314442,"cost",73424300.6638715,4
"3902","mexico",18,3023,"change_in_emissions:3029",-1.09871165337662,"cost",816518.632382237,5
"3903","mexico",18,3023,"change_in_emissions:3029",-1.29323659550487,"cost",1180697.53036926,7
"3904","mexico",18,3023,"change_in_emissions:3029",-1.46269283843343,"cost",775683.666642128,9
"3905","mexico",18,3023,"change_in_emissions:3029",-0.974879970413022,"cost",979968.86910762,11
"3906","mexico",18,3023,"change_in_emissions:3029",-1.32986984865401,"cost",1791195.65731172,8
"3907","mexico",18,3023,"change_in_emissions:3027",-1.40793950655118,"cost",80971779.7514275,2
"3908","mexico",18,3023,"change_in_emissions:3027",-1.39518052713893,"cost",63602620.8164282,9
"3909","mexico",18,3023,"change_in_emissions:3029",-1.74433241056616,"cost",1224642.0199212,1
"3910","mexico",18,3023,"change_in_emissions:3027",-1.39156481496943,"cost",69953227.8479484,3
"3911","mexico",18,3023,"change_in_emissions:3025",-30.1439756974429,"cost",1986231247.99011,6
"3912","mexico",18,3023,"change_in_emissions:3029",-1.61354107798188,"cost",794061.873174162,4
"3913","mexico",18,3023,"change_in_emissions:3027",-1.41582622081847,"cost",177834661.537993,10
"3914","mexico",18,3023,"change_in_emissions:3027",-1.41116279088281,"cost",93168290.9319002,5
"3915","mexico",18,3023,"change_in_emissions:3025",-30.5057485313834,"cost",1428260974.16623,8
"3916","mexico",18,3023,"change_in_emissions:3025",-30.3000289762918,"cost",3335307063.68372,3
"3917","mexico",18,3023,"change_in_emissions:3027",-1.382813849664,"cost",92741691.4865657,1
"3918","mexico",18,3023,"change_in_emissions:3025",-30.5407732334929,"cost",2355070486.12943,7
"3919","mexico",18,3023,"change_in_emissions:3029",-1.54503731862521,"cost",1333497.53365438,3
"3920","mexico",18,3023,"change_in_emissions:3025",-30.828298513092,"cost",1607772337.3926,10
"3921","mexico",18,3023,"change_in_emissions:3025",-30.3787577443141,"cost",1687317601.01184,9
"3922","mexico",18,3023,"change_in_emissions:3027",-1.38439788280984,"cost",123527853.526254,6
"3923","mexico",18,3023,"change_in_emissions:3025",-30.726756665627,"cost",1873278285.60014,5
"3924","mexico",18,3023,"change_in_emissions:3029",-1.70825752963368,"cost",1129506.05082241,6
"3925","mexico",18,3023,"change_in_emissions:3025",-30.2345331887601,"cost",1197796678.11403,4
"3926","mexico",18,3023,"change_in_emissions:3025",-30.1094848496563,"cost",1728938583.86374,1
"3927","mexico",18,3023,"change_in_emissions:3027",-1.40262128088863,"cost",116913180.895903,7
"3928","mexico",19,3023,"change_in_emissions:3029",-1.13806818288595,"cost",582648.851638525,10
"3929","mexico",19,3023,"change_in_emissions:3029",-1.48289509751455,"cost",1201929.80718949,7
"3930","mexico",19,3023,"change_in_emissions:3029",-1.25984701950859,"cost",831205.079369726,5
"3931","mexico",19,3023,"change_in_emissions:3029",-1.67719728877634,"cost",789630.055323342,9
"3932","mexico",19,3023,"change_in_emissions:3027",-1.6148250164661,"cost",92927288.8484452,2
"3933","mexico",19,3023,"change_in_emissions:3027",-1.60018218982432,"cost",72993156.7569529,9
"3934","mexico",19,3023,"change_in_emissions:3029",-1.52489968566357,"cost",1823405.11965681,8
"3935","mexico",19,3023,"change_in_emissions:3027",-1.60687548943849,"cost",167115396.671444,8
"3936","mexico",19,3023,"change_in_emissions:3029",-1.34401820986295,"cost",698485.271270538,2
"3937","mexico",19,3023,"change_in_emissions:3029",-1.95876480598507,"cost",1149808.50651384,6
"3938","mexico",19,3023,"change_in_emissions:3027",-1.59258059230615,"cost",84264700.7576361,4
"3939","mexico",19,3023,"change_in_emissions:3029",-1.85016206677542,"cost",808336.327877281,4
"3940","mexico",19,3023,"change_in_emissions:3025",-34.7196802919107,"cost",3822130476.77875,3
"3941","mexico",19,3023,"change_in_emissions:3027",-1.59603265231792,"cost",80281263.6795974,3
"3942","mexico",19,3023,"change_in_emissions:3027",-1.62387627668247,"cost",204092716.877597,10
"3943","mexico",19,3023,"change_in_emissions:3025",-35.1284845066656,"cost",2954858623.81145,2
"3944","mexico",19,3023,"change_in_emissions:3025",-34.5012095020216,"cost",1981287836.16899,1
"3945","mexico",19,3023,"change_in_emissions:3029",-1.77161478876599,"cost",1357470.9577663,3
"3946","mexico",19,3023,"change_in_emissions:3025",-35.3447061450017,"cost",1474643733.78132,11
"3947","mexico",19,3023,"change_in_emissions:3027",-1.61852424077698,"cost",106924771.00211,5
"3948","mexico",19,3023,"change_in_emissions:3027",-1.62476453180785,"cost",109394159.590354,11
"3949","mexico",19,3023,"change_in_emissions:3029",-1.11785705618512,"cost",997597.636298062,11
"3950","mexico",19,3023,"change_in_emissions:3025",-34.6445850739131,"cost",1372625973.96371,4
"3951","mexico",19,3023,"change_in_emissions:3027",-1.58598974549075,"cost",106433850.77714,1
"3952","mexico",19,3023,"change_in_emissions:3025",-34.9957110940493,"cost",2698831160.37012,7
"3953","mexico",19,3023,"change_in_emissions:3029",-2.00012848548229,"cost",1246653.63755073,1
"3954","mexico",19,3023,"change_in_emissions:3025",-35.3253832734262,"cost",1842463490.22988,10
"3955","mexico",19,3023,"change_in_emissions:3025",-34.809948254394,"cost",1933602574.44805,9
"3956","mexico",19,3023,"change_in_emissions:3027",-1.58780763030549,"cost",141765306.581437,6
"3957","mexico",19,3023,"change_in_emissions:3025",-35.2089564727091,"cost",2146721684.17165,5
"3958","mexico",19,3023,"change_in_emissions:3025",-34.5407552967041,"cost",2276135544.17058,6
"3959","mexico",19,3023,"change_in_emissions:3027",-1.6087215414308,"cost",134175134.192894,7
"3960","mexico",19,3023,"change_in_emissions:3025",-34.9555525578926,"cost",1636737629.14249,8
"3961","mexico",2,3023,"change_in_emissions:3029",2.31479988010517e-14,"cost",0,7
"3962","mexico",2,3023,"change_in_emissions:3029",1.97256175312393e-14,"cost",0,5
"3963","mexico",2,3023,"change_in_emissions:3025",2.07055094085239e-14,"cost",0,6
"3964","mexico",2,3023,"change_in_emissions:3025",2.08651490836092e-14,"cost",0,3
"3965","mexico",2,3023,"change_in_emissions:3029",2.75475357915934e-14,"cost",0,3
"3966","mexico",2,3023,"change_in_emissions:3025",2.07980502035522e-14,"cost",0,4
"3967","mexico",2,3023,"change_in_emissions:3029",2.37901993113342e-14,"cost",0,8
"3968","mexico",2,3023,"change_in_emissions:3025",2.11130103225129e-14,"cost",0,7
"3969","mexico",2,3023,"change_in_emissions:3027",3.55651468074248e-13,"cost",0,2
"3970","mexico",2,3023,"change_in_emissions:3029",2.87385409126049e-14,"cost",0,4
"3971","mexico",2,3023,"change_in_emissions:3029",1.78483408978033e-14,"cost",0,10
"3972","mexico",2,3023,"change_in_emissions:3027",3.48367340909499e-13,"cost",0,4
"3973","mexico",2,3023,"change_in_emissions:3027",3.50845381507464e-13,"cost",0,9
"3974","mexico",2,3023,"change_in_emissions:3029",2.6112557592373e-14,"cost",0,9
"3975","mexico",2,3023,"change_in_emissions:3027",3.58938585832378e-13,"cost",0,11
"3976","mexico",2,3023,"change_in_emissions:3025",2.06703341312029e-14,"cost",0,1
"3977","mexico",2,3023,"change_in_emissions:3025",2.13058205348967e-14,"cost",0,5
"3978","mexico",2,3023,"change_in_emissions:3029",3.0381140024357e-14,"cost",0,6
"3979","mexico",2,3023,"change_in_emissions:3025",2.09459929258188e-14,"cost",0,9
"3980","mexico",2,3023,"change_in_emissions:3025",2.12329234671193e-14,"cost",0,2
"3981","mexico",2,3023,"change_in_emissions:3027",3.5687249395952e-13,"cost",0,5
"3982","mexico",2,3023,"change_in_emissions:3025",2.10768300120745e-14,"cost",0,8
"3983","mexico",2,3023,"change_in_emissions:3027",3.53642922902091e-13,"cost",0,7
"3984","mexico",2,3023,"change_in_emissions:3025",2.14291693034256e-14,"cost",0,11
"3985","mexico",2,3023,"change_in_emissions:3027",3.53036902702247e-13,"cost",0,8
"3986","mexico",2,3023,"change_in_emissions:3027",3.46817282592775e-13,"cost",0,6
"3987","mexico",2,3023,"change_in_emissions:3027",3.49491247150454e-13,"cost",0,3
"3988","mexico",2,3023,"change_in_emissions:3027",3.58644008529101e-13,"cost",0,10
"3989","mexico",2,3023,"change_in_emissions:3029",3.10055011968044e-14,"cost",0,1
"3990","mexico",2,3023,"change_in_emissions:3029",2.10195404842893e-14,"cost",0,2
"3991","mexico",2,3023,"change_in_emissions:3027",3.46228096697649e-13,"cost",0,1
"3992","mexico",2,3023,"change_in_emissions:3025",2.14115825987523e-14,"cost",0,10
"3993","mexico",2,3023,"change_in_emissions:3029",1.75361768898525e-14,"cost",0,11
"3994","mexico",20,3023,"change_in_emissions:3029",-1.42682371921498,"cost",835966.265045903,5
"3995","mexico",20,3023,"change_in_emissions:3027",-1.82309636299288,"cost",152130995.45794,7
"3996","mexico",20,3023,"change_in_emissions:3027",-1.80478764387054,"cost",95540452.5704004,4
"3997","mexico",20,3023,"change_in_emissions:3029",-2.21833472919367,"cost",1156374.10966576,6
"3998","mexico",20,3023,"change_in_emissions:3025",-39.2798492192789,"cost",4325471787.33928,3
"3999","mexico",20,3023,"change_in_emissions:3027",-1.82100236425684,"cost",189479255.151113,8
"4000","mexico",20,3023,"change_in_emissions:3025",-39.0772377363873,"cost",2575870517.68649,6
"4001","mexico",20,3023,"change_in_emissions:3027",-1.83421575644856,"cost",121234565.891378,5
"4002","mexico",20,3023,"change_in_emissions:3029",-1.72699410113028,"cost",1833837.31388382,8
"4003","mexico",20,3023,"change_in_emissions:3025",-39.9657508241662,"cost",2085133496.6714,10
"4004","mexico",20,3023,"change_in_emissions:3025",-39.1948124948534,"cost",1553385761.67274,4
"4005","mexico",20,3023,"change_in_emissions:3029",-2.00639367747514,"cost",1365228.84843268,3
"4006","mexico",20,3023,"change_in_emissions:3027",-1.81341011240513,"cost",82760988.316543,9
"4007","mexico",20,3023,"change_in_emissions:3027",-1.83001963918996,"cost",105363568.190127,2
"4008","mexico",20,3023,"change_in_emissions:3025",-39.3820677869669,"cost",2188246456.37979,9
"4009","mexico",20,3023,"change_in_emissions:3025",-39.7427790818224,"cost",3344024154.75525,2
"4010","mexico",20,3023,"change_in_emissions:3025",-39.5924253749384,"cost",3054266161.55246,7
"4011","mexico",20,3023,"change_in_emissions:3029",-1.8994682928337,"cost",794144.665959598,9
"4012","mexico",20,3023,"change_in_emissions:3029",-1.26601936490609,"cost",1003315.55109121,11
"4013","mexico",20,3023,"change_in_emissions:3025",-39.987632521042,"cost",1668869229.78495,11
"4014","mexico",20,3023,"change_in_emissions:3029",-1.28890863940849,"cost",585988.109684555,10
