"time_period","pij_lndu_forests_primary_to_croplands","pij_lndu_forests_primary_to_forests_mangroves","pij_lndu_forests_primary_to_forests_primary","pij_lndu_forests_primary_to_forests_secondary","pij_lndu_forests_primary_to_grasslands","pij_lndu_forests_primary_to_other","pij_lndu_forests_primary_to_settlements","pij_lndu_forests_primary_to_wetlands","pij_lndu_forests_secondary_to_croplands","pij_lndu_forests_secondary_to_forests_mangroves","pij_lndu_forests_secondary_to_forests_primary","pij_lndu_forests_secondary_to_forests_secondary","pij_lndu_forests_secondary_to_grasslands","pij_lndu_forests_secondary_to_other","pij_lndu_forests_secondary_to_settlements","pij_lndu_forests_secondary_to_wetlands","TransformationName","Nation"
21,0.56,1,1.00318202,1,0.56,0.56,0.56,0.56,0.56,1,1,1.022015751,0.56,0.56,0.56,0.56,"full","ecuador"
22,0.52,1,1.00318202,1,0.52,0.52,0.52,0.52,0.52,1,1,1.022015751,0.52,0.52,0.52,0.52,"full","ecuador"
23,0.48,1,1.00318202,1,0.48,0.48,0.48,0.48,0.48,1,1,1.022015751,0.48,0.48,0.48,0.48,"full","ecuador"
24,0.44,1,1.00318202,1,0.44,0.44,0.44,0.44,0.44,1,1,1.022015751,0.44,0.44,0.44,0.44,"full","ecuador"
25,0.4,1,1.00318202,1,0.4,0.4,0.4,0.4,0.4,1,1,1.022015751,0.4,0.4,0.4,0.4,"full","ecuador"
26,0.36,1,1.00318202,1,0.36,0.36,0.36,0.36,0.36,1,1,1.022015751,0.36,0.36,0.36,0.36,"full","ecuador"
27,0.32,1,1.00318202,1,0.32,0.32,0.32,0.32,0.32,1,1,1.022015751,0.32,0.32,0.32,0.32,"full","ecuador"
28,0.28,1,1.00318202,1,0.28,0.28,0.28,0.28,0.28,1,1,1.022015751,0.28,0.28,0.28,0.28,"full","ecuador"
29,0.24,1,1.00318202,1,0.24,0.24,0.24,0.24,0.24,1,1,1.022015751,0.24,0.24,0.24,0.24,"full","ecuador"
30,0.2,1,1.00318202,1,0.2,0.2,0.2,0.2,0.2,1,1,1.022015751,0.2,0.2,0.2,0.2,"full","ecuador"
31,0.16,1,1.00318202,1,0.16,0.16,0.16,0.16,0.16,1,1,1.022015751,0.16,0.16,0.16,0.16,"full","ecuador"
32,0.12,1,1.00318202,1,0.12,0.12,0.12,0.12,0.12,1,1,1.022015751,0.12,0.12,0.12,0.12,"full","ecuador"
33,0.08,1,1.00318202,1,0.08,0.08,0.08,0.08,0.08,1,1,1.022015751,0.08,0.08,0.08,0.08,"full","ecuador"
34,0.04,1,1.00318202,1,0.04,0.04,0.04,0.04,0.04,1,1,1.022015751,0.04,0.04,0.04,0.04,"full","ecuador"
35,-3.46945e-16,1,1.00318202,1,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,1,1,1.022015751,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,"full","ecuador"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","el_salvador"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","el_salvador"
11,0.96,1,1.00318202,1,0.96,0.96,0.96,0.96,0.96,1,1,1.022015751,0.96,0.96,0.96,0.96,"full","el_salvador"
12,0.92,1,1.00318202,1,0.92,0.92,0.92,0.92,0.92,1,1,1.022015751,0.92,0.92,0.92,0.92,"full","el_salvador"
13,0.88,1,1.00318202,1,0.88,0.88,0.88,0.88,0.88,1,1,1.022015751,0.88,0.88,0.88,0.88,"full","el_salvador"
14,0.84,1,1.00318202,1,0.84,0.84,0.84,0.84,0.84,1,1,1.022015751,0.84,0.84,0.84,0.84,"full","el_salvador"
15,0.8,1,1.00318202,1,0.8,0.8,0.8,0.8,0.8,1,1,1.022015751,0.8,0.8,0.8,0.8,"full","el_salvador"
16,0.76,1,1.00318202,1,0.76,0.76,0.76,0.76,0.76,1,1,1.022015751,0.76,0.76,0.76,0.76,"full","el_salvador"
17,0.72,1,1.00318202,1,0.72,0.72,0.72,0.72,0.72,1,1,1.022015751,0.72,0.72,0.72,0.72,"full","el_salvador"
18,0.68,1,1.00318202,1,0.68,0.68,0.68,0.68,0.68,1,1,1.022015751,0.68,0.68,0.68,0.68,"full","el_salvador"
19,0.64,1,1.00318202,1,0.64,0.64,0.64,0.64,0.64,1,1,1.022015751,0.64,0.64,0.64,0.64,"full","el_salvador"
20,0.6,1,1.00318202,1,0.6,0.6,0.6,0.6,0.6,1,1,1.022015751,0.6,0.6,0.6,0.6,"full","el_salvador"
21,0.56,1,1.00318202,1,0.56,0.56,0.56,0.56,0.56,1,1,1.022015751,0.56,0.56,0.56,0.56,"full","el_salvador"
22,0.52,1,1.00318202,1,0.52,0.52,0.52,0.52,0.52,1,1,1.022015751,0.52,0.52,0.52,0.52,"full","el_salvador"
23,0.48,1,1.00318202,1,0.48,0.48,0.48,0.48,0.48,1,1,1.022015751,0.48,0.48,0.48,0.48,"full","el_salvador"
24,0.44,1,1.00318202,1,0.44,0.44,0.44,0.44,0.44,1,1,1.022015751,0.44,0.44,0.44,0.44,"full","el_salvador"
25,0.4,1,1.00318202,1,0.4,0.4,0.4,0.4,0.4,1,1,1.022015751,0.4,0.4,0.4,0.4,"full","el_salvador"
26,0.36,1,1.00318202,1,0.36,0.36,0.36,0.36,0.36,1,1,1.022015751,0.36,0.36,0.36,0.36,"full","el_salvador"
27,0.32,1,1.00318202,1,0.32,0.32,0.32,0.32,0.32,1,1,1.022015751,0.32,0.32,0.32,0.32,"full","el_salvador"
28,0.28,1,1.00318202,1,0.28,0.28,0.28,0.28,0.28,1,1,1.022015751,0.28,0.28,0.28,0.28,"full","el_salvador"
29,0.24,1,1.00318202,1,0.24,0.24,0.24,0.24,0.24,1,1,1.022015751,0.24,0.24,0.24,0.24,"full","el_salvador"
30,0.2,1,1.00318202,1,0.2,0.2,0.2,0.2,0.2,1,1,1.022015751,0.2,0.2,0.2,0.2,"full","el_salvador"
31,0.16,1,1.00318202,1,0.16,0.16,0.16,0.16,0.16,1,1,1.022015751,0.16,0.16,0.16,0.16,"full","el_salvador"
32,0.12,1,1.00318202,1,0.12,0.12,0.12,0.12,0.12,1,1,1.022015751,0.12,0.12,0.12,0.12,"full","el_salvador"
33,0.08,1,1.00318202,1,0.08,0.08,0.08,0.08,0.08,1,1,1.022015751,0.08,0.08,0.08,0.08,"full","el_salvador"
34,0.04,1,1.00318202,1,0.04,0.04,0.04,0.04,0.04,1,1,1.022015751,0.04,0.04,0.04,0.04,"full","el_salvador"
35,-3.46945e-16,1,1.00318202,1,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,1,1,1.022015751,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,"full","el_salvador"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guatemala"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guatemala"
11,0.96,1,1.00318202,1,0.96,0.96,0.96,0.96,0.96,1,1,1.022015751,0.96,0.96,0.96,0.96,"full","guatemala"
12,0.92,1,1.00318202,1,0.92,0.92,0.92,0.92,0.92,1,1,1.022015751,0.92,0.92,0.92,0.92,"full","guatemala"
13,0.88,1,1.00318202,1,0.88,0.88,0.88,0.88,0.88,1,1,1.022015751,0.88,0.88,0.88,0.88,"full","guatemala"
14,0.84,1,1.00318202,1,0.84,0.84,0.84,0.84,0.84,1,1,1.022015751,0.84,0.84,0.84,0.84,"full","guatemala"
15,0.8,1,1.00318202,1,0.8,0.8,0.8,0.8,0.8,1,1,1.022015751,0.8,0.8,0.8,0.8,"full","guatemala"
16,0.76,1,1.00318202,1,0.76,0.76,0.76,0.76,0.76,1,1,1.022015751,0.76,0.76,0.76,0.76,"full","guatemala"
17,0.72,1,1.00318202,1,0.72,0.72,0.72,0.72,0.72,1,1,1.022015751,0.72,0.72,0.72,0.72,"full","guatemala"
18,0.68,1,1.00318202,1,0.68,0.68,0.68,0.68,0.68,1,1,1.022015751,0.68,0.68,0.68,0.68,"full","guatemala"
19,0.64,1,1.00318202,1,0.64,0.64,0.64,0.64,0.64,1,1,1.022015751,0.64,0.64,0.64,0.64,"full","guatemala"
20,0.6,1,1.00318202,1,0.6,0.6,0.6,0.6,0.6,1,1,1.022015751,0.6,0.6,0.6,0.6,"full","guatemala"
21,0.56,1,1.00318202,1,0.56,0.56,0.56,0.56,0.56,1,1,1.022015751,0.56,0.56,0.56,0.56,"full","guatemala"
22,0.52,1,1.00318202,1,0.52,0.52,0.52,0.52,0.52,1,1,1.022015751,0.52,0.52,0.52,0.52,"full","guatemala"
23,0.48,1,1.00318202,1,0.48,0.48,0.48,0.48,0.48,1,1,1.022015751,0.48,0.48,0.48,0.48,"full","guatemala"
24,0.44,1,1.00318202,1,0.44,0.44,0.44,0.44,0.44,1,1,1.022015751,0.44,0.44,0.44,0.44,"full","guatemala"
25,0.4,1,1.00318202,1,0.4,0.4,0.4,0.4,0.4,1,1,1.022015751,0.4,0.4,0.4,0.4,"full","guatemala"
26,0.36,1,1.00318202,1,0.36,0.36,0.36,0.36,0.36,1,1,1.022015751,0.36,0.36,0.36,0.36,"full","guatemala"
27,0.32,1,1.00318202,1,0.32,0.32,0.32,0.32,0.32,1,1,1.022015751,0.32,0.32,0.32,0.32,"full","guatemala"
28,0.28,1,1.00318202,1,0.28,0.28,0.28,0.28,0.28,1,1,1.022015751,0.28,0.28,0.28,0.28,"full","guatemala"
29,0.24,1,1.00318202,1,0.24,0.24,0.24,0.24,0.24,1,1,1.022015751,0.24,0.24,0.24,0.24,"full","guatemala"
30,0.2,1,1.00318202,1,0.2,0.2,0.2,0.2,0.2,1,1,1.022015751,0.2,0.2,0.2,0.2,"full","guatemala"
31,0.16,1,1.00318202,1,0.16,0.16,0.16,0.16,0.16,1,1,1.022015751,0.16,0.16,0.16,0.16,"full","guatemala"
32,0.12,1,1.00318202,1,0.12,0.12,0.12,0.12,0.12,1,1,1.022015751,0.12,0.12,0.12,0.12,"full","guatemala"
33,0.08,1,1.00318202,1,0.08,0.08,0.08,0.08,0.08,1,1,1.022015751,0.08,0.08,0.08,0.08,"full","guatemala"
34,0.04,1,1.00318202,1,0.04,0.04,0.04,0.04,0.04,1,1,1.022015751,0.04,0.04,0.04,0.04,"full","guatemala"
35,-3.46945e-16,1,1.00318202,1,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,1,1,1.022015751,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,"full","guatemala"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","guyana"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"full","guyana"
11,0.96,1,1.00318202,1,0.96,0.96,0.96,0.96,0.96,1,1,1.022015751,0.96,0.96,0.96,0.96,"full","guyana"
12,0.92,1,1.00318202,1,0.92,0.92,0.92,0.92,0.92,1,1,1.022015751,0.92,0.92,0.92,0.92,"full","guyana"
13,0.88,1,1.00318202,1,0.88,0.88,0.88,0.88,0.88,1,1,1.022015751,0.88,0.88,0.88,0.88,"full","guyana"
14,0.84,1,1.00318202,1,0.84,0.84,0.84,0.84,0.84,1,1,1.022015751,0.84,0.84,0.84,0.84,"full","guyana"
15,0.8,1,1.00318202,1,0.8,0.8,0.8,0.8,0.8,1,1,1.022015751,0.8,0.8,0.8,0.8,"full","guyana"
16,0.76,1,1.00318202,1,0.76,0.76,0.76,0.76,0.76,1,1,1.022015751,0.76,0.76,0.76,0.76,"full","guyana"
17,0.72,1,1.00318202,1,0.72,0.72,0.72,0.72,0.72,1,1,1.022015751,0.72,0.72,0.72,0.72,"full","guyana"
18,0.68,1,1.00318202,1,0.68,0.68,0.68,0.68,0.68,1,1,1.022015751,0.68,0.68,0.68,0.68,"full","guyana"
19,0.64,1,1.00318202,1,0.64,0.64,0.64,0.64,0.64,1,1,1.022015751,0.64,0.64,0.64,0.64,"full","guyana"
20,0.6,1,1.00318202,1,0.6,0.6,0.6,0.6,0.6,1,1,1.022015751,0.6,0.6,0.6,0.6,"full","guyana"
21,0.56,1,1.00318202,1,0.56,0.56,0.56,0.56,0.56,1,1,1.022015751,0.56,0.56,0.56,0.56,"full","guyana"
22,0.52,1,1.00318202,1,0.52,0.52,0.52,0.52,0.52,1,1,1.022015751,0.52,0.52,0.52,0.52,"full","guyana"
23,0.48,1,1.00318202,1,0.48,0.48,0.48,0.48,0.48,1,1,1.022015751,0.48,0.48,0.48,0.48,"full","guyana"
24,0.44,1,1.00318202,1,0.44,0.44,0.44,0.44,0.44,1,1,1.022015751,0.44,0.44,0.44,0.44,"full","guyana"
25,0.4,1,1.00318202,1,0.4,0.4,0.4,0.4,0.4,1,1,1.022015751,0.4,0.4,0.4,0.4,"full","guyana"
26,0.36,1,1.00318202,1,0.36,0.36,0.36,0.36,0.36,1,1,1.022015751,0.36,0.36,0.36,0.36,"full","guyana"
27,0.32,1,1.00318202,1,0.32,0.32,0.32,0.32,0.32,1,1,1.022015751,0.32,0.32,0.32,0.32,"full","guyana"
28,0.28,1,1.00318202,1,0.28,0.28,0.28,0.28,0.28,1,1,1.022015751,0.28,0.28,0.28,0.28,"full","guyana"
29,0.24,1,1.00318202,1,0.24,0.24,0.24,0.24,0.24,1,1,1.022015751,0.24,0.24,0.24,0.24,"full","guyana"
30,0.2,1,1.00318202,1,0.2,0.2,0.2,0.2,0.2,1,1,1.022015751,0.2,0.2,0.2,0.2,"full","guyana"
31,0.16,1,1.00318202,1,0.16,0.16,0.16,0.16,0.16,1,1,1.022015751,0.16,0.16,0.16,0.16,"full","guyana"
32,0.12,1,1.00318202,1,0.12,0.12,0.12,0.12,0.12,1,1,1.022015751,0.12,0.12,0.12,0.12,"full","guyana"
33,0.08,1,1.00318202,1,0.08,0.08,0.08,0.08,0.08,1,1,1.022015751,0.08,0.08,0.08,0.08,"full","guyana"
34,0.04,1,1.00318202,1,0.04,0.04,0.04,0.04,0.04,1,1,1.022015751,0.04,0.04,0.04,0.04,"full","guyana"
35,-3.46945e-16,1,1.00318202,1,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,1,1,1.022015751,-3.46945e-16,-3.46945e-16,-3.46945e-16,-3.46945e-16,"full","guyana"
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"none","haiti"
