"","strategy_code","region","time_period","primary_id","future_id","total_entc_costs","energylost_enfu_transmission_loss_fuel_electricity_pj","entc_total_annnual_production_before_losses","entc_total_annnual_production","entc_cost_per_pj","energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","total_gas_recovery_value","entc_cost_energy_demand_enfu_subsector_total_pj_residual_fuel_electricity","cost_to_reallocate","total_end_use_consumption","reallocated_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity_reallocated"
"1911","PFLO:CHANGE_CONSUMPTION","uruguay",10,121121,0,-1.00980335204781e-06,11.33656775484,100.704109203161,89.367541448321,-1.12994420086151e-08,0,5.03759546897639,0,71.9268820030939,0.110906949199172,0,-5.6922017864561e-08,0,-8.12733632054462e-07,-1.25318664082847e-09,0,-1.3889451548796e-07,-1.95816533352521e-07,72.0377889522931,0,0,-1.95515060824938e-07,-3.01472527582271e-10
"1912","PFLO:CHANGE_CONSUMPTION","uruguay",11,121121,0,-195854.20587958,11.6240240245091,103.257604103714,91.6335800792049,-2137.36280641104,0,5.38910009000443,0,73.4663891678283,0.270565803646059,0,-11518.4620924019,0,-157024.327728635,-578.297285399799,262822.642472064,-26733.1187731433,-301074.223337609,73.7369549714744,0,0,-299969.480278637,-1104.74305897181
"1913","PFLO:CHANGE_CONSUMPTION","uruguay",12,121121,0,-24581946.6756848,11.9155224266061,105.84700543791,93.9314830113036,-261700.825832023,0,5.73833357478586,0,75.0237906105147,0.442624599470728,0,-1501726.63542108,0,-19633787.9598204,-115835.223215058,467246.931179704,-3330596.85722818,-5299570.42382897,75.4664152099854,0,0,-5268487.45493894,-31082.968890032
"1914","PFLO:CHANGE_CONSUMPTION","uruguay",13,121121,0,-14567054.8927063,12.2109819874431,108.471593914782,96.260611927339,-151329.340225908,0,6.08510911459067,0,76.5990686273985,0.626700301885477,0,-920855.547513662,0,-11591686.5173032,-94838.1432037063,622735.749113599,-1959674.68468575,-3503265.98131301,77.225768929284,0,0,-3474836.37965913,-28429.6016538782
"1915","PFLO:CHANGE_CONSUMPTION","uruguay",14,121121,0,-15908736.4280828,12.5103188230963,111.130624391824,98.6203055687278,-161312.990629461,0,6.42929195535498,0,78.1921966477069,0.822352194010442,0,-1037128.31294825,0,-12613417.0851285,-132656.091766523,737198.600712361,-2125534.93823948,-3899861.85190009,79.0145488417173,0,0,-3859273.63115771,-40588.220742386
"1916","PFLO:CHANGE_CONSUMPTION","uruguay",15,121121,0,-17203519.0974969,12.8134514255289,113.823372832001,101.009921406472,-170315.141898473,0,6.7708119990938,0,79.8031624076654,1.02908450347158,0,-1153171.80639355,0,-13591686.9294084,-175268.673234282,817250.161114228,-2283391.68846064,-4253813.65596841,80.832246911137,0,0,-4199657.87184397,-54155.784124439
"1917","PFLO:CHANGE_CONSUMPTION","uruguay",16,121121,0,-22997293.0125713,13.1127642755354,116.482190041481,103.369425765946,-222476.741475211,0,7.10077978172332,0,81.3875793594558,1.24589290249797,0,-1579758.34777086,0,-18106843.4524468,-277182.193174841,867267.967016017,-3033509.01917875,-5480535.33396563,82.6334722619538,0,0,-5397903.44294656,-82631.8910190702
"1918","PFLO:CHANGE_CONSUMPTION","uruguay",17,121121,0,-42606728.0091699,13.4157559452203,119.173686377444,105.757930432223,-402870.289112504,0,7.42824136490442,0,82.990155198171,1.47250345106515,0,-2992617.7462765,0,-33434267.8181787,-593227.891049776,892922.969035167,-5586614.55366492,-9472155.26897658,84.4626586492361,0,0,-9307019.79318584,-165135.475790746
"1919","PFLO:CHANGE_CONSUMPTION","uruguay",18,121121,0,-38329134.045208,13.7223690974767,121.897352515304,108.174983417828,-354325.305483626,0,7.75334517039979,0,84.6110035259769,1.70826971616456,0,-2747206.3960219,0,-29979819.6716179,-605283.189028435,898139.38220627,-4996824.78853973,-8642170.5667679,86.3192732421415,0,0,-8471140.88004052,-171029.686727377
"1920","PFLO:CHANGE_CONSUMPTION","uruguay",19,121121,0,-29259157.0760852,14.0325524700034,124.652733093541,110.620180623538,-264501.078475543,0,8.07630707993383,0,86.2502716173678,1.95249423388997,0,-2136191.93274216,0,-22813289.8616023,-516436.830581177,886202.48020271,-3793238.45115949,-6815632.86410436,88.2027658512578,0,0,-6664759.09343468,-150873.770669687
"1921","PFLO:CHANGE_CONSUMPTION","uruguay",2,121121,0,1.8712535965193e-05,9.90657664533741,88.0007838332964,78.094207187959,2.39614904088279e-07,0,0.0294911450633769,5.1036001606631,64.084684363485,0.092561000829896,0,7.06651789581459e-09,1.22289866300222e-06,1.53556454972841e-05,2.21789953361707e-08,0,2.10474629167469e-06,2.1118128095705e-06,69.280845524978,0,1.5556750372408e-07,1.95342386933337e-06,2.82143651305131e-09
"1922","PFLO:CHANGE_CONSUMPTION","uruguay",20,121121,0,-30770407.2860063,14.3462559789511,127.439383219017,113.093127240066,-272080.25842887,0,8.39740663075833,0,87.908105855352,2.20443219379737,0,-2284768.56622903,0,-23918060.1591166,-599782.48097731,859866.92883726,-3967796.07968327,-7112431.57474957,90.1125380491494,0,0,-6938439.43692955,-173992.137820014
"1923","PFLO:CHANGE_CONSUMPTION","uruguay",21,121121,0,-32354297.5384295,14.6612238014484,130.237264267684,115.576040466235,-279939.487526237,0,8.71507569720111,0,89.5704929044306,2.46370647964535,0,-2439693.82442684,0,-25074317.8811387,-689688.729326988,819524.03990374,-4150597.10353698,-7409814.96786756,92.034199384076,0,0,-7211458.1692918,-198356.798575759
"1924","PFLO:CHANGE_CONSUMPTION","uruguay",22,121121,0,-33937677.3401973,14.9797508471646,133.066762085967,118.087011238803,-287395.514410696,0,9.03189253810299,0,91.2523430358211,2.72917441861485,0,-2595725.40209023,0,-26225514.0679611,-784352.485954326,769129.78028866,-4332085.38419166,-7696940.56657056,93.981517454436,0,0,-7473425.41311427,-223515.15345629
"1925","PFLO:CHANGE_CONSUMPTION","uruguay",23,121121,0,-67303156.2732121,15.3018501572475,135.927992525421,120.626142368173,-557948.343136021,0,9.34854473066551,0,92.9540135870306,2.99995981185688,0,-5216005.0432078,0,-51863537.8687269,-1673822.6065002,710319.28146379,-8549790.75477718,-14476115.0794488,95.9539733988875,0,0,-14023525.5520758,-452589.527372977
"1926","PFLO:CHANGE_CONSUMPTION","uruguay",24,121121,0,-40474296.7495176,15.6275031889991,138.820790875655,123.193287686656,-328543.035984759,0,9.66567782878142,0,94.6757216565761,3.27514302494432,0,-3175591.13871842,0,-31105049.0270995,-1076025.43269951,644468.73633948,-5117631.15100025,-8937691.02605814,97.9508646815204,0,0,-8638845.10450066,-298845.921557488
"1927","PFLO:CHANGE_CONSUMPTION","uruguay",25,121121,0,-42133440.6225868,15.9566949317629,141.745023801123,125.78832886936,-334955.0868614,0,9.98391197390677,0,96.4177774385405,3.553758587113,0,-3344162.10243651,0,-32295625.0169095,-1190349.51623088,572734.52914751,-5303303.98700999,-9220200.61859402,99.9715360256535,0,0,-8892443.65470356,-327756.963890451
"1928","PFLO:CHANGE_CONSUMPTION","uruguay",26,121121,0,-43870828.8125567,16.2892865546154,144.699458065039,128.410171510424,-341646.057290683,0,10.3043131224549,0,98.1781617002512,3.83590862164229,0,-3520427.95137536,0,-33542181.8569379,-1310523.05671143,493579.72101084,-5497695.94753201,-9511703.61991821,102.014070321893,0,0,-9154046.82015497,-357656.799763239
"1929","PFLO:CHANGE_CONSUMPTION","uruguay",27,121121,0,-45444276.0164954,16.625505679616,147.68611565056,131.060609970944,-346742.44249718,0,10.6270545369738,0,99.9602874597086,4.11961882975185,0,-3684850.84670103,0,-34660474.2264996,-1428446.69518553,410608.30147071,-5670504.2481093,-9765963.39628104,104.07990628946,0,0,-9379413.79096053,-386549.605320511
"1930","PFLO:CHANGE_CONSUMPTION","uruguay",28,121121,0,-46922893.0914667,16.9653378292985,150.704867956971,133.739530127673,-350852.833464215,0,10.9526401805696,0,101.764692384252,4.40380308451893,0,-3842764.84126686,0,-35704430.669629,-1545086.79022192,324493.33682569,-5830610.79034889,-9997868.96844143,106.168495468771,0,0,-9583163.58896481,-414705.37947662
"1931","PFLO:CHANGE_CONSUMPTION","uruguay",29,121121,0,-48275979.3556175,17.3087237291408,153.755188447799,136.446464718658,-353808.942248219,0,11.2814895474667,0,103.591723217498,4.68732773037568,0,-3991491.88377354,0,-36651678.0172533,-1658418.46625497,235799.81871108,-5974390.98833576,-10201682.6908204,108.279050947874,0,0,-9760058.66701732,-441624.023803055
"1932","PFLO:CHANGE_CONSUMPTION","uruguay",3,121121,0,-2.33942239162843e-05,10.5595201113371,93.8015131286105,83.2419930172734,-2.81038728991385e-07,0,0.713810737309516,5.45895972229224,64.8855617196803,0.0935567002729119,0,-2.0060846235387e-07,-1.53417910196818e-06,-1.8235355795591e-05,-2.62930561333271e-08,0,-3.39778750023787e-06,-3.59839596259174e-06,70.4380781422454,0,-2.78876129825383e-07,-3.31474040008712e-06,-4.77943267923351e-09
"1933","PFLO:CHANGE_CONSUMPTION","uruguay",30,121121,0,-49470370.2197632,17.6556189165287,156.836682161351,139.181063244822,-355438.944540494,0,11.6139928594347,0,105.441900521901,4.96901489183074,0,-4128065.3638583,0,-37478157.8318483,-1766181.40855832,145005.17586423,-6097965.61549836,-10371036.1552209,110.410915413732,0,0,-9904290.33660414,-466745.818616756
"1934","PFLO:CHANGE_CONSUMPTION","uruguay",31,121121,0,-51060273.2491297,18.0149542595123,160.028682625031,142.013728365519,-359544.628796094,0,11.9617738524821,0,107.363855092647,5.25240074765566,0,-4300791.5395335,0,-38602097.4254033,-1888472.47710418,49393.6714673499,-6268911.80708864,-10619097.0180895,112.616255840303,0,0,-10123824.3534012,-495272.664688257
"1935","PFLO:CHANGE_CONSUMPTION","uruguay",32,121121,0,-51897836.7982971,18.3779926137525,163.253577175069,144.875584561316,-358223.485036791,0,12.314074500137,0,109.311548170491,5.53194422840422,0,-4411190.68244176,0,-39157963.7404004,-1981672.34052812,-47133.4273512093,-6347010.03492682,-10711067.2900174,114.843492398895,0,0,-10195121.4089112,-515945.881106197
"1936","PFLO:CHANGE_CONSUMPTION","uruguay",33,121121,0,-52469009.1800567,18.7446599435597,166.510708149222,147.766048205662,-355081.629489271,0,12.6711512248503,0,111.28555003965,5.80632956401438,0,-4499293.02442482,0,-39515454.4466888,-2061720.96294196,-144333.15397444,-6392540.74600112,-10747500.6164515,117.091879603664,0,0,-10214555.626758,-532944.98969348
"1937","PFLO:CHANGE_CONSUMPTION","uruguay",34,121121,0,-32851430.3502546,19.099276144858,169.660787612634,150.561511467776,-218192.750790003,0,12.910182766795,0,113.286499907215,6.07419980937936,0,-2816908.29108869,0,-24718293.0421266,-1325346.36525659,-241993.89455273,-3990882.65178271,-6565797.04831867,119.360699716594,0,0,-6231667.27801727,-334129.770301407
"1938","PFLO:CHANGE_CONSUMPTION","uruguay",35,121121,0,-18336158.3053902,19.449959362939,172.775929892527,153.325970529588,-119589.38359925,0,13.0959612349197,0,115.315110205887,6.33414651890616,0,-1566137.93172372,0,-13790462.9492017,-757496.677823325,-339939.324320951,-2222060.74664151,-3448259.35404429,121.649256724793,0,0,-3268712.18234954,-179547.171694751
"1939","PFLO:CHANGE_CONSUMPTION","uruguay",4,121121,0,-3.33758699111453e-06,10.6716928800308,94.7979519451416,84.1262590651108,-3.96735457894467e-08,0,0.806238514872913,4.52248027662294,66.5240313531323,0.0943214203780577,0,-3.1986340637026e-08,-1.7942282833647e-07,-2.63924420398708e-06,-3.74206519029452e-09,0,-4.83191552963657e-07,-5.15177893600683e-07,71.1408330501333,0,-3.27502752339063e-08,-4.81744574486231e-07,-6.83043880545355e-10
"1940","PFLO:CHANGE_CONSUMPTION","uruguay",5,121121,0,-5.83204595727693e-07,10.5576530816271,93.7849556164157,83.2273025347886,-7.00737111459207e-09,0,4.38851378817861,0,67.0668371605721,0.0975576332943844,0,-3.07519447552718e-08,0,-4.69962217466043e-07,-6.83622541555035e-10,0,-8.18068109648232e-08,-1.12558755720095e-07,67.1643947938665,0,0,-1.12395261865229e-07,-1.63493854866329e-10
"1941","PFLO:CHANGE_CONSUMPTION","uruguay",6,121121,0,-4.08020221320803e-06,10.6324210922267,94.44912303752,83.8167019452933,-4.86800615928692e-08,0,4.18373948902914,0,67.7706195695289,0.0985562181552618,0,-2.03664696014458e-07,0,-3.29907793483157e-06,-4.7977227701584e-09,0,-5.72661859591847e-07,-7.76326555606304e-07,67.8691757876842,0,0,-7.7519921306109e-07,-1.12734254521391e-09
"1942","PFLO:CHANGE_CONSUMPTION","uruguay",7,121121,0,-1.37017102730397e-06,10.7900913003143,95.8497182705186,85.0596269702043,-1.61083592311536e-08,0,4.27399775849175,0,68.7888798847039,0.103278705941089,0,-6.88470912469302e-08,0,-1.10807598829148e-06,-1.66365049622773e-09,0,-1.91584297269327e-07,-2.60431388516258e-07,68.892158590645,0,0,-2.60040966480678e-07,-3.90422035579133e-10
"1943","PFLO:CHANGE_CONSUMPTION","uruguay",8,121121,0,5.11590769747272e-07,10.9720278269956,97.4658740938112,86.4938462668156,5.9147649437293e-09,0,4.54232222632451,0,69.8211068895101,0.105802223659872,0,2.68667682673866e-08,0,4.1297543536245e-07,6.25795283472017e-10,0,7.11227708339631e-08,9.79895391013497e-08,69.92690911317,0,0,9.78412769907572e-08,1.48262110592504e-10
"1944","PFLO:CHANGE_CONSUMPTION","uruguay",9,121121,0,-1.9277395963968e-06,11.153209614199,99.0753253168811,87.9221157026821,-2.19255369481287e-08,0,4.7890982756411,0,70.8671547996291,0.108344881516594,0,-1.05003551190788e-07,0,-1.55380042096802e-06,-2.37551970283271e-09,0,-2.66560104535157e-07,-3.71563655725946e-07,70.9754996811457,0,0,-3.70996459715543e-07,-5.67196010402927e-10
"1945","PFLO:SUPPLY_SIDE_TECH","argentina",0,123123,0,4608232603.52752,301.822770395019,1958.45811774466,1656.63534734964,2781681.92589877,0,205.526587095556,112.534392622739,1172.50546798941,0.573419365774625,0,571709592.615367,313034886.000668,3261537268.32362,1595070.28573561,0,460355786.302133,1032065378.9175,1285.61327997792,0,90340425.3613748,941264623.62314,460329.932984967
"1946","PFLO:SUPPLY_SIDE_TECH","argentina",1,123123,0,45626065.3814894,303.93812928006,1960.82935898947,1656.89122970941,27537.1518439936,0,206.946878056716,98.6865468487219,1188.78461512837,0.546212139358319,0,5698727.60468821,2717546.42553264,32735742.4565934,15041.1266205426,0,4459007.76805459,10157735.3727428,1288.01737411645,0,778275.082218318,9375152.67908967,4307.61143481275
"1947","PFLO:SUPPLY_SIDE_TECH","argentina",10,123123,0,-94871557290.3819,275.16686588623,1785.59608686209,1510.42922097586,-62810991.71869,0,159.805428134943,20.22887213861,1172.81864553119,0.443224795653951,0,-10037537423.1856,-1270595520.37667,-73665902231.9848,-27839388.9693384,0,-9869682725.86548,-19907220149.0511,1193.49074246545,0,-337414105.281149,-19562413130.4706,-7392913.29933108
"1948","PFLO:SUPPLY_SIDE_TECH","argentina",11,123123,0,-12688330182.0914,344.330140577119,2234.37597694058,1890.04583636347,-6713239.40296832,0,201.770218606302,274.728066567964,1215.37265910462,2.19786794035126,0,-1354531781.89336,-1844315281.58536,-8159087624.39152,-14754813.6596869,70310493.7399961,-1315640680.56151,-2740482956.19486,1492.29859361294,0,-504515374.630952,-2231931378.85201,-4036202.71189642
"1949","PFLO:SUPPLY_SIDE_TECH","argentina",12,123123,0,-11811296755.4814,356.637115491844,2314.23199902338,1957.59488353154,-6033575.61610175,0,205.003699380934,286.779152147123,1258.07038365666,4.05441102909794,0,-1236905321.79546,-1730303699.60122,-7590662790.1706,-24462595.5228194,145056448.121962,-1228962348.39133,-2610924118.30875,1548.90394683288,0,-483411903.301094,-2120677859.93803,-6834355.06963104
"1950","PFLO:SUPPLY_SIDE_TECH","argentina",13,123123,0,-7235500269.10576,368.994912569877,2394.41779219005,2025.42287962018,-3572340.54276241,0,207.995494304455,299.022498823929,1300.91668399035,6.01080582561185,0,-743030737.015713,-1068210195.74685,-4647317412.97477,-21472645.3455057,224874985.8185,-755469278.022923,-1723375000.85714,1605.94998863989,0,-320886642.057535,-1396038050.5284,-6450308.27120527
"1951","PFLO:SUPPLY_SIDE_TECH","argentina",14,123123,0,-5646162072.79497,381.395966742114,2474.88426780937,2093.48830106726,-2697011.52374081,0,210.720412077885,311.439595994674,1343.91615466687,8.06500030608277,0,-568315379.661469,-839956179.346819,-3624557356.07799,-21751398.7644784,310364021.841152,-591581758.944211,-1470261160.44683,1663.42075096763,0,-275274636.047349,-1187858047.31266,-7128477.08682701
"1952","PFLO:SUPPLY_SIDE_TECH","argentina",15,123123,0,-6575384916.55536,393.83788628633,2555.61590549334,2161.77801920701,-3041655.92310323,0,213.152513113604,324.037589340313,1387.07324233948,10.2149386381941,0,-648336604.036332,-985610852.925055,-4218999543.33988,-31070328.6129991,402281538.641557,-691367587.641093,-1741985730.31898,1721.32577031799,0,-327926802.96276,-1403721385.41578,-10337541.9404375
"1953","PFLO:SUPPLY_SIDE_TECH","argentina",16,123123,0,-9616575677.21689,406.835333920973,2639.95220197525,2233.11686805428,-4306346.79930382,0,215.642226050773,337.253654083367,1432.12939486097,12.47454796147,0,-928630209.948497,-1452331193.81542,-6167245835.74845,-53719729.6866383,501495926.978242,-1014648708.01788,-2444774844.94462,1781.85759690581,0,-462724547.292909,-1964934754.23723,-17115543.414477
"1954","PFLO:SUPPLY_SIDE_TECH","argentina",17,123123,0,-7770830776.05561,419.833245406145,2724.29150423326,2304.45825882712,-3372085.71528246,0,217.746115615643,350.512212846262,1477.3619183947,14.8305757453224,0,-734258566.025753,-1181957225.97093,-4981791021.32106,-50009972.6202162,608960466.323926,-822813990.117651,-2166033022.46733,1842.70470698628,0,-412014483.343235,-1736585731.42312,-17432807.7009739
"1955","PFLO:SUPPLY_SIDE_TECH","argentina",18,123123,0,-6581342028.03753,432.834777833972,2808.65429644273,2375.81951860876,-2770135.51597196,0,219.431099943353,363.852818946536,1522.77543910963,17.2808785443666,0,-607853883.261875,-1007921616.35031,-4218294326.72738,-47870375.4029477,725493621.084029,-699401826.295009,-2032749330.64091,1903.90913660053,0,-388475248.081423,-1625823782.79536,-18450299.7641312
"1956","PFLO:SUPPLY_SIDE_TECH","argentina",19,123123,0,-10755677217.5921,445.830004469207,2892.97616573995,2447.14616127074,-4395191.99458319,0,220.653844109562,377.260443120508,1568.37452146946,19.823308719171,0,-969816009.204355,-1658132079.47616,-6893307141.27082,-87127247.7886516,851970690.76304,-1147294739.85216,-2969081439.81956,1965.45827330914,0,-569901175.139841,-2369234567.64143,-29945697.0382838
"1957","PFLO:SUPPLY_SIDE_TECH","argentina",2,123123,0,-654503759.860175,289.365590358572,1877.60663352744,1588.24104316887,-412093.468227156,0,197.172881038756,98.5745397674833,1133.48051392932,0.572202630934008,0,-81253656.3876013,-40621923.9716779,-467099916.153032,-235800.966710299,0,-65292462.3811536,-146546118.768755,1232.62725632774,0,-11719452.2011284,-134758637.831216,-68028.7364101201
"1958","PFLO:SUPPLY_SIDE_TECH","argentina",20,123123,0,-7622218476.25568,458.807371781926,2977.18214345585,2518.37477167392,-3026641.84933417,0,221.366564499686,390.715909201207,1614.16366149409,22.4557144109992,0,-669997308.158081,-1182557121.98902,-4885495289.55249,-67965404.9930266,989228869.88538,-816203351.563064,-2475429529.60652,2027.3352851063,0,-477074367.732429,-1970936145.90285,-27419015.9712451
"1959","PFLO:SUPPLY_SIDE_TECH","argentina",21,123123,0,-6605112137.97295,471.802472559281,3061.50317963695,2589.70070707767,-2550531.07871545,0,221.548795799188,404.241629631435,1660.30781435501,25.1786282579839,0,-565067089.137811,-1031030839.68555,-4234666680.74657,-64218873.8914109,1138066926.16212,-710128654.511608,-2413262669.81153,2089.72807224443,0,-466826879.21475,-1917358972.20156,-29076818.3952248
"1960","PFLO:SUPPLY_SIDE_TECH","argentina",22,123123,0,-9298665526.47904,484.752750637266,3145.53336429309,2660.78061365582,-3494713.34793852,0,221.110449134066,417.765496941099,1706.65552877153,27.9876458978736,0,-772717637.957501,-1459970658.46823,-5964271856.73093,-97808799.6966755,1299188243.01884,-1003896573.62571,-3075802454.60205,2152.4086716105,0,-596988925.889256,-2438819046.67662,-39994482.0361652
"1961","PFLO:SUPPLY_SIDE_TECH","argentina",23,123123,0,-43035215555.8674,497.641243518616,3229.16263150191,2731.5213879833,-15755035.1775355,0,219.989263839766,431.25412529546,1753.21124066392,30.8806003219653,0,-3465938590.47565,-6794423914.48727,-27621904770.3107,-486524944.375977,1473212459.41768,-4666423336.21778,-9605574386.11111,2215.34596628135,0,-1869885626.39554,-7601792786.80877,-133895972.906804
"1962","PFLO:SUPPLY_SIDE_TECH","argentina",24,123123,0,-58507249650.1359,510.449260651756,3312.2697024204,2801.82044176865,-20881869.7936272,0,218.116605050891,444.670791713932,1799.9795828195,33.8553202382274,0,-4554682546.50071,-9285557573.59945,-37586939279.6242,-706962389.036216,1660660801.0239,-6373107861.37533,-12588451208.8999,2278.50569477166,0,-2456748990.51535,-9944655923.98272,-187046294.401875
"1963","PFLO:SUPPLY_SIDE_TECH","argentina",25,123123,0,-28392546979.1739,523.15640965886,3394.72225542634,2871.56584576748,-9887478.99374232,0,215.416122875691,457.976941906773,1846.96509337842,36.9096299000106,0,-2129922389.84681,-4528237392.72156,-18261828562.9544,-364943190.303158,1861951584.02474,-3107615443.3479,-7099489417.21945,2341.8516651852,0,-1388389581.0884,-5599205675.29918,-111894160.831868
"1964","PFLO:SUPPLY_SIDE_TECH","argentina",26,123123,0,6317742996.22533,535.611306657051,3475.53800335423,2939.92669669718,2148945.75545809,0,211.732720789463,471.015256720436,1893.73390533187,40.0320033810122,0,455002131.63211,1012186236.68538,4069531437.83,86026603.7481101,2077205362.72901,694996586.329724,-927206644.767179,2404.78116543332,0,-181608406.658995,-730163178.955294,-15435059.152889
"1965","PFLO:SUPPLY_SIDE_TECH","argentina",27,123123,0,-41573379106.6569,547.922120928343,3555.41882300123,3007.49670207288,-13823250.1063103,0,207.043906506368,483.870263382733,1940.73415520592,43.2286058448106,0,-2862019702.62505,-6688659669.74576,-26827253617.2703,-597559830.339925,2306757565.87648,-4597886286.67586,-9766663555.17739,2467.83302443346,0,-1914958597.28967,-7680623995.3325,-171080962.555221
"1966","PFLO:SUPPLY_SIDE_TECH","argentina",28,123123,0,-39180679628.8022,560.062902189105,3634.19632829674,3074.13342610763,-12745276.2121687,0,201.235414355738,496.507078066919,1987.97071109968,46.4972772435469,0,-2564800939.63409,-6328119851.25968,-25337235814.6668,-592620641.58279,2550755676.5678,-4357902381.65884,-9473458997.86073,2530.97506641015,0,-1858429784.09348,-7440989550.03256,-174039663.734689
"1967","PFLO:SUPPLY_SIDE_TECH","argentina",29,123123,0,-20604345797.2606,574.083943788496,3725.17467549041,3151.09073170191,-6538798.00729575,0,206.503068385686,508.894585094998,2035.44865794014,49.8358530601674,0,-1350281852.06078,-3327558898.94277,-13309387628.4918,-325866576.681707,2809312030.25405,-2291250841.08352,-6450844723.39835,2594.17909609531,0,-1265448462.66291,-5061471374.34917,-123924886.386266
"1968","PFLO:SUPPLY_SIDE_TECH","argentina",3,123123,0,-12121854441.507,281.696791882183,1827.96947073951,1546.27267885733,-7839402.84741039,0,195.975071921593,77.8925340114054,1117.2347963114,0.442054764507184,0,-1536327536.84359,-610630952.921022,-8758453643.42956,-3465445.37958895,0,-1212976862.93325,-2749304399.77684,1195.56938508731,0,-179119914.861056,-2569167945.74695,-1016539.16883557
"1969","PFLO:SUPPLY_SIDE_TECH","argentina",30,123123,0,-103196140206.502,589.179830437183,3823.12758007212,3233.94774963493,-31910268.2528349,0,218.099139131091,521.006112236559,2083.17290369445,53.2421642767287,0,-6959602035.38547,-16625444802.8352,-66474606173.9268,-1698971744.43191,3082545611.0974,-11437515449.923,-21479663096.4059,2657.42118020774,0,-4211239018.24802,-16838073119.9788,-430350958.179022
"1970","PFLO:SUPPLY_SIDE_TECH","argentina",31,123123,0,24390597549.3312,604.679019900575,3923.69739152227,3319.0183716217,7348738.33717703,0,230.017464537265,533.135022141357,2132.46034770596,56.7473703073292,0,1690338159.86526,3917869776.10192,15670893109.6967,417021575.711452,3371273678.30344,2694474927.95597,1013539409.51779,2722.34274015465,0,198488363.556937,793923766.377492,21127279.5833601
"1971","PFLO:SUPPLY_SIDE_TECH","argentina",32,123123,0,26205582537.966,620.55520485606,4026.71347324998,3406.15826839392,7693589.22077409,0,244.129533926222,544.956714882533,2182.02323646869,60.3187194510946,0,1878232350.68738,4192673107.40871,16787590451.5741,464067449.779838,3675186273.13927,2883019178.51595,1086065256.06406,2787.29867080232,0,212341275.189703,850220914.56419,23503066.3101678
"1972","PFLO:SUPPLY_SIDE_TECH","argentina",33,123123,0,24074897024.5796,635.985210359489,4126.83433495609,3490.8491245966,6896573.34513465,0,255.570769607447,556.452968394828,2231.86742808932,63.9539805430622,0,1762562557.47027,3837618709.65282,15392237414.435,441063317.528543,3994600706.91763,2641415025.49291,409376876.045544,2852.27437702721,0,79865730.9067048,320332055.996411,9179089.14242808
"1973","PFLO:SUPPLY_SIDE_TECH","argentina",34,123123,0,14939502296.6987,651.421043513721,4226.99300327383,3575.57195976011,4178213.29421686,0,267.034880161986,567.609464915753,2281.99918701334,67.6509173453661,0,1115728686.31242,2371593412.23432,9534679340.57121,282659962.218375,4329873130.67711,1634840895.36242,-1579303549.00227,2917.25956927446,0,-307284155.249742,-1235395524.22029,-36623869.5322433
"1974","PFLO:SUPPLY_SIDE_TECH","argentina",35,123123,0,8671443743.65566,666.816848691778,4326.89193475619,3660.07508606441,2369198.3196388,0,278.487233735323,578.229833607267,2332.42453883931,71.4072885622066,0,659791486.206586,1369941150.14736,5525976298.1024,169178028.071543,4670630511.92782,946556781.127764,-3064282244.59347,2982.06166100878,0,-594172627.475984,-2396733506.4432,-73376110.6742882
"1975","PFLO:SUPPLY_SIDE_TECH","argentina",4,123123,0,-21697137563.5003,272.940067771287,1771.14958460752,1498.20951683623,-14482044.9474371,0,188.418132193378,69.8415447984918,1089.29153522809,0.424993018647083,0,-2728679859.33664,-1011448390.9702,-15775168974.036,-6154767.99839403,0,-2175685571.15911,-4904365430.49575,1159.55807304523,0,-295395690.724309,-4607172226.46245,-1797513.30899793
"1976","PFLO:SUPPLY_SIDE_TECH","argentina",5,123123,0,-1670035963.22855,262.21091941713,1701.52927110136,1439.31835168423,-1160296.44260031,0,157.377547525293,18.2584849328871,1114.43346546472,0.416525546411352,0,-182604608.538758,-21185255.1149002,-1293073185.49344,-483293.10975324,0,-172689620.971694,-355294229.510452,1133.10847594402,0,-5725077.93735612,-349438547.022671,-130604.55042519
